,Gesture Name,joint_head_x,joint_head_y,joint_head_z,joint_neck_x,joint_neck_y,joint_neck_z,joint_torso_x,joint_torso_y,joint_torso_z,joint_waist_x,joint_waist_y,joint_waist_z,joint_left_collar_x,joint_left_collar_y,joint_left_collar_z,joint_left_shoulder_x,joint_left_shoulder_y,joint_left_shoulder_z,joint_left_elbow_x,joint_left_elbow_y,joint_left_elbow_z,joint_left_wrist_x,joint_left_wrist_y,joint_left_wrist_z,joint_left_hand_x,joint_left_hand_y,joint_left_hand_z,joint_right_collar_x,joint_right_collar_y,joint_right_collar_z,joint_right_shoulder_x,joint_right_shoulder_y,joint_right_shoulder_z,joint_right_elbow_x,joint_right_elbow_y,joint_right_elbow_z,joint_right_wrist_x,joint_right_wrist_y,joint_right_wrist_z,joint_right_hand_x,joint_right_hand_y,joint_right_hand_z,joint_left_hip_x,joint_left_hip_y,joint_left_hip_z,joint_left_knee_x,joint_left_knee_y,joint_left_knee_z,joint_left_ankle_x,joint_left_ankle_y,joint_left_ankle_z,joint_right_hip_x,joint_right_hip_y,joint_right_hip_z,joint_right_knee_x,joint_right_knee_y,joint_right_knee_z,joint_right_ankle_x,joint_right_ankle_y,joint_right_ankle_z
2733,Point At DX,174.49900000000002,307.01099999999997,2037.2,188.657,179.155,2018.2,202.295,-176.923,1991.12,207.263,-374.159,1946.96,191.99400000000003,92.01899999999999,2011.57,350.611,105.257,2067.03,394.13300000000004,-203.47,2088.48,455.49699999999996,-442.457,1973.17,467.77,-490.254,1950.11,191.99400000000003,92.01899999999999,2011.57,30.7242,101.16,1962.98,39.4731,46.9158,1655.33,45.6839,30.3903,1383.55,46.9261,27.0852,1329.2,318.29900000000004,-437.457,1945.6,309.217,-836.002,1763.59,309.217,-1244.1,1763.59,99.5725,-442.96,1941.27,135.995,-866.687,1835.54,135.995,-1274.78,1835.54
5794,No Gesture,58.7871,392.168,2047.38,86.9819,270.182,2057.61,64.4392,-84.2577,2144.18,52.7596,-293.10400000000004,2116.43,81.4327,182.93200000000002,2078.92,237.035,161.394,1999.51,252.433,-131.173,1988.98,261.01599999999996,-406.392,1922.12,262.733,-461.435,1908.74,81.4327,182.93200000000002,2078.92,-59.3906,182.963,2150.85,-109.598,-100.492,2206.31,-234.003,-347.46,2144.5,-258.883,-396.85400000000004,2132.14,159.067,-383.546,2106.67,81.9637,-818.143,2008.84,81.9637,-1238.07,2008.84,-59.8386,-376.475,2126.16,-138.173,-741.7589999999999,1871.56,-138.173,-1161.69,1871.56
4603,Take SX,2.47118,301.08299999999997,2199.66,10.9081,176.549,2164.64,-2.14608,-181.597,2148.5,-7.886660000000001,-373.77099999999996,2103.73,7.69879,88.5009,2160.67,188.16299999999998,98.0007,2158.49,478.973,126.779,2177.25,482.191,391.832,2121.01,482.835,444.842,2109.76,7.69879,88.5009,2160.67,-155.489,78.3197,2181.67,-201.368,-210.601,2194.73,-253.125,-462.02,2107.92,-263.47700000000003,-512.303,2090.56,107.664,-446.83099999999996,2092.33,99.4038,-856.9760000000001,1940.18,99.4038,-1268.55,1940.18,-121.551,-451.73,2111.29,-91.8463,-862.025,1962.25,-91.8463,-1273.6,1962.25
4739,Take SX,191.06099999999998,302.568,2199.25,217.343,189.71900000000002,2154.22,210.62,-177.28,2133.75,200.005,-382.845,2105.07,215.755,103.027,2149.39,367.991,116.4,2091.13,600.837,181.457,1927.89,506.842,447.829,1903.7,488.043,501.103,1898.86,215.755,103.027,2149.39,86.3959,79.5923,2206.9,42.1831,-203.803,2260.1,-60.4223,-459.719,2194.12,-80.9434,-510.903,2180.93,299.135,-451.481,2084.53,274.077,-834.0319999999999,1889.37,274.077,-1239.28,1889.37,112.089,-466.099,2136.51,106.11,-883.3760000000001,2032.09,106.11,-1288.63,2032.09
3428,Point At SX,-91.8202,240.513,2501.86,-102.829,127.939,2451.36,-108.84100000000001,-229.142,2432.68,-118.03200000000001,-422.278,2394.48,-104.292,41.0588,2446.82,34.2299,9.57083,2418.22,-174.101,-10.6064,2216.66,-350.556,-59.982,2020.89,-421.51,-79.8365,1942.17,-104.292,41.0588,2446.82,-232.52900000000002,12.7874,2513.11,-269.89,-269.914,2568.97,-391.017,-501.81300000000005,2510.24,-415.24199999999996,-548.193,2498.49,-21.2044,-506.934,2351.74,-47.4052,-833.888,2071.12,-47.4052,-1239.93,2071.12,-216.986,-516.159,2411.53,-202.69400000000002,-901.308,2217.13,-202.69400000000002,-1307.35,2217.13
3708,Point At SX,-193.08599999999998,278.782,2087.33,-177.472,151.493,2034.88,-196.695,-200.16099999999997,2002.41,-206.824,-404.597,1952.04,-182.215,64.7327,2026.87,-11.5028,57.4316,2007.93,219.55900000000003,-106.787,1935.71,398.972,-185.19299999999998,1757.85,434.855,-200.87400000000002,1722.28,-182.215,64.7327,2026.87,-341.841,56.8997,2068.86,-412.99800000000005,-224.91099999999997,2035.8,-412.99800000000005,-489.43199999999996,2035.8,-412.99800000000005,-597.56,2035.8,-103.71799999999999,-452.749,1928.96,-104.654,-811.95,1687.3,-104.654,-1219.15,1687.3,-314.341,-448.24199999999996,1949.94,-314.341,-881.17,1949.94,-314.341,-1288.37,1949.94
5319,Take SX,-61.7478,258.57099999999997,2419.99,-45.1112,145.808,2385.96,-69.1894,-208.294,2355.87,-84.3828,-412.67400000000004,2315.11,-50.9814,59.4782,2378.63,123.62,63.9998,2381.27,407.091,91.7749,2411.63,399.635,348.17,2379.76,398.144,399.44800000000004,2373.39,-50.9814,59.4782,2378.63,-203.55900000000003,48.6328,2411.19,-249.709,-233.543,2428.36,-341.3,-461.32599999999996,2347.52,-359.61800000000005,-506.88199999999995,2331.35,22.2242,-487.839,2306.45,44.0402,-883.321,2132.89,44.0402,-1288.56,2132.89,-192.175,-488.88199999999995,2325.13,-257.106,-884.2610000000001,2162.44,-257.106,-1289.5,2162.44
4495,Take DX,197.592,313.301,2023.98,205.93099999999998,192.886,1984.22,206.18200000000002,-159.387,1969.53,200.282,-368.81800000000004,1928.59,205.99400000000003,104.463,1980.53,354.50699999999995,97.0798,1890.19,419.306,-187.09799999999998,1843.99,389.035,-419.55300000000005,1698.26,382.981,-466.04400000000004,1669.11,205.99400000000003,104.463,1980.53,51.1038,99.7784,2070.55,-116.571,50.0685,2308.26,-207.59799999999998,301.172,2377.91,-225.803,351.39300000000003,2391.84,309.882,-414.325,1916.24,236.387,-777.814,1680.75,236.387,-1190.81,1680.75,97.5497,-421.955,1956.68,97.5497,-861.248,1956.68,97.5497,-1274.24,1956.68
5941,No Gesture,-4.1750300000000005,435.269,1482.65,-1.8940599999999999,308.73900000000003,1459.11,6.56815,-54.3383,1453.95,10.5876,-264.927,1406.19,0.19528900000000002,219.09400000000002,1457.84,171.234,212.49099999999999,1459.66,236.77200000000002,-76.6122,1451.11,256.372,-325.409,1307.82,260.29200000000003,-375.168,1279.16,0.19528900000000002,219.09400000000002,1457.84,-174.618,214.79,1483.14,-236.87400000000002,-75.0857,1476.43,-301.55,-313.742,1329.19,-314.486,-361.473,1299.75,127.25,-296.10200000000003,1400.28,96.9134,-685.24,1186.62,96.9134,-1103.73,1186.62,-101.345,-308.926,1403.26,-26.576,-720.462,1251.44,-26.576,-1138.95,1251.44
956,Drop SX,165.238,289.151,2141.42,168.493,167.649,2136.09,137.4,-189.94400000000002,2150.71,131.19899999999998,-387.4,2114.05,161.034,81.8643,2139.6,344.42199999999997,78.9664,2158.36,634.9730000000001,73.1696,2196.0,593.0509999999999,116.306,1940.87,584.6659999999999,124.934,1889.84,161.034,81.8643,2139.6,-2.77725,69.695,2155.67,-81.328,-211.565,2180.01,-122.931,-455.05699999999996,2092.31,-131.252,-503.756,2074.77,244.555,-467.491,2106.43,316.092,-830.674,1893.56,316.092,-1232.84,1893.56,13.1996,-460.49199999999996,2115.23,1.59883,-848.0060000000001,1936.25,1.59883,-1250.17,1936.25
1874,Point At DX,129.02200000000002,305.35,1947.45,105.781,185.794,1908.14,88.9492,-155.275,1874.34,93.4669,-361.15,1831.66,101.52,99.4598,1899.58,148.27,87.2806,2055.77,148.27,-201.097,2055.77,148.27,-464.366,2055.77,148.27,-572.002,2055.77,101.52,99.4598,1899.58,40.8026,109.185,1755.78,182.31400000000002,-40.6579,1554.08,307.496,-88.1942,1327.4,332.533,-97.7014,1282.07,205.002,-446.586,1851.05,205.002,-879.918,1851.05,205.002,-1285.26,1851.05,-18.6365,-417.042,1773.21,53.3824,-829.0110000000001,1659.76,53.3824,-1234.36,1659.76
5434,Take SX,-316.49,242.25099999999998,2493.18,-299.711,126.18299999999999,2468.24,-285.967,-225.112,2503.68,-282.407,-417.781,2472.05,-296.334,39.8636,2476.95,-121.23700000000001,49.9685,2486.67,155.59799999999998,81.5691,2562.22,137.034,341.31199999999995,2509.16,133.321,393.26,2498.55,-296.334,39.8636,2476.95,-455.584,11.7311,2492.85,-513.0880000000001,-269.81,2520.66,-530.914,-519.283,2430.81,-534.479,-569.178,2412.84,-162.991,-478.541,2452.17,-196.01,-814.655,2185.01,-196.01,-1219.82,2185.01,-390.07199999999995,-502.094,2482.21,-363.24300000000005,-909.064,2344.03,-363.24300000000005,-1314.23,2344.03
2470,Point At DX,269.626,258.32599999999996,2388.38,285.289,134.253,2337.35,297.47,-228.933,2298.74,303.127,-417.50699999999995,2258.16,288.215,47.0182,2328.07,451.05199999999996,54.1297,2266.84,504.24300000000005,-230.267,2232.59,514.18,-487.55699999999996,2112.6,516.1669999999999,-539.015,2088.61,288.215,47.0182,2328.07,111.512,54.5268,2385.45,-160.622,99.2836,2291.51,-345.48699999999997,188.40400000000002,2095.1,-382.46,206.22799999999998,2055.82,416.185,-467.291,2239.22,341.41,-795.498,1962.98,341.41,-1205.11,1962.98,198.15,-481.25300000000004,2280.68,186.84,-877.363,2100.15,186.84,-1286.97,2100.15
4375,Take DX,-42.0359,285.892,1967.91,-33.3795,160.684,1967.94,16.4262,-189.96400000000003,1992.73,35.7327,-400.36699999999996,1952.9,-20.9231,72.987,1974.14,143.46,79.4503,1994.24,249.56400000000002,-212.139,2018.26,290.35,-464.23400000000004,1902.46,298.508,-514.653,1879.3,-20.9231,72.987,1974.14,-201.523,59.2664,1970.15,-381.606,-70.8801,1752.22,-410.848,188.706,1650.32,-416.69699999999995,240.623,1629.94,147.118,-425.668,1964.08,128.201,-822.158,1774.24,128.201,-1236.52,1774.24,-75.5518,-432.159,1947.25,9.06611,-796.8539999999999,1716.09,9.06611,-1211.22,1716.09
5245,Take SX,-318.644,280.18,2247.76,-308.046,162.243,2237.6,-317.622,-183.269,2262.55,-330.527,-378.29400000000004,2223.6,-310.445,75.661,2243.85,-134.45600000000002,74.0024,2259.02,159.062,75.1977,2249.06,138.326,328.851,2156.43,134.179,379.58099999999996,2137.91,-310.445,75.661,2243.85,-476.86800000000005,64.0531,2252.96,-526.069,-223.804,2284.13,-554.972,-462.63,2159.72,-560.752,-510.395,2134.84,-222.359,-466.664,2211.11,-252.979,-864.9639999999999,2049.34,-252.979,-1270.21,2049.34,-447.19,-456.736,2222.82,-514.3,-818.575,1998.5,-514.3,-1223.82,1998.5
6744,No Gesture,-265.849,446.483,1559.02,-260.573,325.117,1531.23,-259.087,-28.76,1546.83,-260.818,-242.02200000000002,1506.11,-260.197,235.53799999999998,1535.18,-95.3841,226.27700000000002,1540.4,-27.2536,-66.7153,1567.2,13.9491,-317.2,1432.13,22.1896,-367.29699999999997,1405.12,-260.197,235.53799999999998,1535.18,-428.772,231.264,1524.77,-490.16,-64.3446,1517.57,-517.347,-322.752,1394.4,-522.784,-374.43300000000005,1369.77,-148.966,-293.965,1514.47,-153.234,-703.452,1340.73,-153.234,-1121.89,1340.73,-373.61199999999997,-292.569,1506.98,-373.61199999999997,-737.4069999999999,1506.98,-373.61199999999997,-1155.84,1506.98
6801,No Gesture,157.95,398.05400000000003,2151.67,155.153,277.91,2133.69,163.64,-79.8852,2191.08,159.249,-293.552,2160.25,157.253,189.399,2147.89,323.415,173.59799999999998,2105.48,389.43300000000005,-125.419,2162.19,390.82300000000004,-373.923,2022.76,391.101,-423.624,1994.88,157.253,189.399,2147.89,-6.78685,170.253,2180.31,-80.4146,-131.857,2197.46,-112.044,-393.76099999999997,2089.75,-118.37,-446.142,2068.2,276.193,-389.186,2152.32,236.09900000000002,-693.2710000000001,1830.13,236.09900000000002,-1111.71,1830.13,47.826,-400.298,2163.05,74.7495,-822.432,2025.36,74.7495,-1240.87,2025.36
1949,Point At DX,217.295,248.128,2429.01,212.666,124.286,2386.66,218.347,-219.22,2342.67,218.02599999999998,-414.861,2306.02,214.09099999999998,38.1409,2375.63,382.48699999999997,34.1581,2404.54,464.074,-256.385,2422.87,488.905,-492.63199999999995,2279.05,493.871,-539.881,2250.29,214.09099999999998,38.1409,2375.63,44.5092,40.4961,2342.12,-8.91654,-175.81599999999997,2137.76,5.66161,-268.996,1876.58,8.57724,-287.632,1824.34,323.85,-518.942,2307.58,300.099,-911.446,2156.28,300.099,-1316.79,2156.28,110.917,-517.215,2304.88,118.98899999999999,-921.8939999999999,2187.91,118.98899999999999,-1327.23,2187.91
5135,Take SX,-35.2376,243.929,2512.21,-20.9211,128.996,2480.22,-37.0162,-224.584,2485.91,-43.8256,-430.139,2448.6,-24.8695,42.2568,2481.62,149.739,49.0383,2473.93,415.65,88.5166,2366.0,346.713,323.291,2245.78,332.925,370.245,2221.74,-24.8695,42.2568,2481.62,-177.97,27.3619,2503.96,-243.011,-254.11900000000003,2525.3,-312.323,-500.719,2431.99,-326.185,-550.04,2413.33,60.1209,-506.875,2431.47,30.281,-872.9860000000001,2204.46,30.281,-1278.24,2204.46,-146.593,-511.579,2452.2,-158.387,-919.3510000000001,2310.63,-158.387,-1324.6,2310.63
3347,Point At SX,18.0404,233.783,2454.43,11.1197,116.542,2429.07,-27.769000000000002,-230.467,2413.94,-44.7218,-428.01,2381.62,1.43866,30.1569,2425.3,154.10299999999998,7.680039999999999,2354.68,137.232,-170.415,2144.93,88.6694,-299.892,1901.1,78.9569,-325.788,1852.34,1.43866,30.1569,2425.3,-153.987,27.9515,2481.22,-198.06900000000002,-238.547,2536.29,-310.661,-489.351,2481.56,-353.967,-585.819,2460.51,51.7935,-508.07199999999995,2345.44,-87.9357,-761.097,2024.85,-87.9357,-1167.13,2024.85,-146.586,-507.87300000000005,2403.49,-169.78400000000002,-918.294,2271.82,-169.78400000000002,-1324.32,2271.82
4937,Take SX,-557.22,351.235,1816.38,-562.1709999999999,231.91,1787.45,-592.49,-119.794,1759.82,-601.172,-306.068,1716.94,-569.607,145.654,1780.67,-448.56300000000005,124.431,1913.54,-207.95,120.367,2072.31,-146.283,370.36,2008.61,-133.94899999999998,420.358,1995.88,-569.607,145.654,1780.67,-702.808,139.695,1677.55,-760.6139999999999,-131.832,1599.78,-715.424,-334.905,1435.23,-706.3860000000001,-375.52,1402.33,-523.712,-390.42199999999997,1759.35,-523.712,-821.24,1759.35,-523.712,-1226.49,1759.35,-705.435,-353.279,1677.26,-600.688,-566.066,1317.61,-600.688,-971.315,1317.61
5742,No Gesture,-94.1657,392.332,2065.65,-98.6826,267.797,2033.3,-133.453,-89.6204,2114.91,-152.346,-289.816,2090.82,-107.18299999999999,180.417,2053.25,58.5584,159.622,1999.82,124.195,-144.94,2032.32,169.59099999999998,-425.208,1959.96,178.67,-481.26199999999994,1945.48,-107.18299999999999,180.417,2053.25,-264.966,190.747,2096.23,-350.181,-105.041,2154.28,-430.634,-352.96,2020.45,-446.725,-402.543,1993.68,-52.1798,-383.788,2083.61,-120.963,-753.309,1842.33,-120.963,-1173.45,1842.33,-267.611,-364.45300000000003,2096.61,-258.657,-751.0319999999999,1873.06,-258.657,-1171.17,1873.06
5114,Take SX,120.816,256.203,2481.5,124.725,141.793,2445.16,94.0851,-221.665,2453.5,76.2397,-420.602,2407.35,117.432,55.2817,2447.15,291.33099999999996,50.9231,2434.89,538.816,122.345,2279.67,453.64099999999996,364.61400000000003,2220.08,436.60699999999997,413.06800000000004,2208.16,117.432,55.2817,2447.15,-29.6269,35.1216,2475.45,-121.508,-248.78099999999998,2512.85,-181.60299999999998,-485.21,2412.9,-193.622,-532.496,2392.91,170.315,-511.315,2374.56,107.15799999999999,-851.9789999999999,2118.48,107.15799999999999,-1257.23,2118.48,-32.6716,-498.211,2388.94,-26.1432,-864.975,2162.98,-26.1432,-1270.22,2162.98
2748,Point At SX,214.396,300.14,2109.47,211.33900000000003,180.267,2087.21,163.678,-167.41099999999997,2126.68,150.045,-366.185,2092.47,200.05599999999998,97.9591,2096.55,370.756,72.4145,2079.14,407.355,-199.445,2034.55,397.876,-448.569,1948.54,395.98,-498.394,1931.34,200.05599999999998,97.9591,2096.55,37.9335,103.39299999999999,2120.86,-40.3381,-160.833,2156.83,-97.1616,-406.999,2081.18,-108.52600000000001,-456.23199999999997,2066.05,250.921,-444.07599999999996,2095.11,240.22099999999998,-825.8589999999999,1933.82,240.22099999999998,-1215.99,1933.82,40.3172,-431.69300000000004,2092.37,7.1326,-807.961,1921.46,7.1326,-1198.09,1921.46
2187,Point At DX,482.291,291.846,2141.92,485.36699999999996,167.34099999999998,2116.9,468.846,-195.66,2122.83,461.659,-388.92699999999996,2093.02,481.37699999999995,79.6684,2118.33,651.813,67.1439,2055.13,694.467,-210.715,2023.93,680.227,-462.08099999999996,1894.89,677.3789999999999,-512.354,1869.08,481.37699999999995,79.6684,2118.33,317.545,77.1364,2189.41,59.7958,-37.1153,2212.01,-196.765,-82.95700000000001,2101.95,-248.077,-92.1253,2079.94,569.629,-455.065,2082.8,463.124,-800.235,1839.63,463.124,-1209.85,1839.63,360.719,-457.676,2129.14,360.719,-893.1310000000001,2129.14,360.719,-1302.74,2129.14
6797,No Gesture,108.43299999999999,397.286,2161.95,108.544,278.04,2134.31,125.186,-78.0428,2189.86,125.339,-293.427,2158.44,112.68,189.53900000000002,2148.12,277.827,174.678,2107.99,348.593,-114.169,2161.83,369.23,-364.00699999999995,2030.06,373.358,-413.975,2003.71,112.68,189.53900000000002,2148.12,-48.743,163.618,2181.24,-102.324,-133.414,2196.72,-158.563,-393.709,2100.33,-169.81099999999998,-445.767,2081.05,242.792,-386.0,2150.06,201.25,-710.829,1848.99,201.25,-1129.27,1848.99,13.9397,-396.28,2159.62,15.897,-818.4730000000001,2019.52,15.897,-1236.91,2019.52
6209,No Gesture,-27.2813,415.176,1942.2,-6.96315,290.851,1940.81,15.1119,-69.7564,2014.46,3.13977,-283.60900000000004,1979.07,-1.6619599999999999,204.253,1958.49,142.918,194.80900000000003,1899.54,223.611,-99.1459,1921.29,237.285,-348.845,1791.57,240.019,-398.785,1765.62,-1.6619599999999999,204.253,1958.49,-142.321,196.65599999999998,2019.52,-205.62599999999998,-88.4122,2109.65,-285.867,-341.777,2016.21,-301.915,-392.45,1997.52,101.17200000000001,-365.09,1955.1,48.1304,-748.7,1747.76,48.1304,-1161.9,1747.76,-96.2009,-372.097,1986.04,-173.00900000000001,-769.9060000000001,1816.31,-173.00900000000001,-1183.11,1816.31
2824,Point At SX,12.4713,240.387,2386.65,9.6176,133.785,2315.77,6.44854,-189.46099999999998,2247.2,-6.86264,-394.756,2204.39,8.78538,48.8972,2297.77,86.0201,55.8243,2146.81,-146.85399999999998,157.91299999999998,2010.88,-360.791,150.899,1845.56,-403.579,149.496,1812.5,8.78538,48.8972,2297.77,-22.2648,19.1062,2477.94,-22.2648,-269.217,2477.94,-22.2648,-539.675,2477.94,-22.2648,-647.211,2477.94,105.051,-440.121,2175.34,-49.9309,-729.26,1896.54,-49.9309,-1134.23,1896.54,-119.99700000000001,-429.14599999999996,2245.11,-135.597,-801.215,2029.08,-135.597,-1206.18,2029.08
6610,No Gesture,482.473,405.031,1912.55,473.154,277.056,1891.51,432.16,-67.8741,1909.92,424.73699999999997,-275.39599999999996,1871.45,462.586,188.141,1896.26,624.193,159.564,1924.47,688.462,-135.86700000000002,1956.66,769.735,-390.005,1837.38,785.99,-440.832,1813.52,462.586,188.141,1896.26,298.561,195.699,1866.96,222.782,-98.7309,1863.17,174.743,-355.60699999999997,1732.3,165.136,-406.983,1706.12,527.3009999999999,-339.184,1884.13,498.19199999999995,-651.038,1567.7,498.19199999999995,-1069.48,1567.7,310.845,-310.205,1845.58,387.25800000000004,-603.967,1519.86,387.25800000000004,-1022.4,1519.86
5583,No Gesture,-17.177,395.421,2151.7,-18.899,274.228,2109.97,-30.7549,-94.9586,2109.77,-36.0289,-297.155,2072.87,-21.7469,185.547,2109.92,146.33700000000002,169.43599999999998,2091.75,206.21099999999998,-116.03200000000001,2143.82,234.97299999999998,-341.92800000000005,2000.43,240.726,-387.108,1971.75,-21.7469,185.547,2109.92,-189.96400000000003,178.832,2125.86,-244.761,-112.045,2139.1,-295.70799999999997,-352.522,2029.59,-305.897,-400.61800000000005,2007.69,78.4348,-378.055,2079.04,30.4824,-771.5039999999999,1887.61,30.4824,-1185.55,1887.61,-148.588,-383.211,2085.33,-101.958,-781.898,1904.71,-101.958,-1195.95,1904.71
3789,Take DX,-29.3346,299.772,2153.3,-27.881999999999998,168.957,2128.13,-17.9767,-185.99599999999998,2106.92,-16.7389,-397.337,2063.56,-25.401,80.0521,2122.82,147.143,79.4768,2130.76,221.982,-205.676,2160.94,231.27200000000002,-434.00199999999995,2017.06,233.13,-479.667,1988.29,-25.401,80.0521,2122.82,-203.62,83.8128,2150.8,-486.418,19.6606,2211.91,-519.7819999999999,284.438,2170.68,-526.455,337.39300000000003,2162.44,96.0926,-441.788,2078.68,60.3881,-843.314,1897.35,60.3881,-1259.1,1897.35,-133.94,-434.211,2067.0,-79.3947,-839.922,1900.25,-79.3947,-1255.71,1900.25
2814,Point At SX,-5.05959,199.178,2349.99,8.807360000000001,99.1484,2277.99,6.35807,-241.076,2243.61,-9.95947,-444.374,2192.34,8.185319999999999,12.742,2269.26,111.851,32.4826,2114.43,-93.2914,174.487,1969.92,-286.93,196.174,1792.95,-325.657,200.511,1757.56,8.185319999999999,12.742,2269.26,-57.9714,16.2544,2452.59,-57.9714,-272.075,2452.59,-57.9714,-535.293,2452.59,-57.9714,-642.913,2452.59,100.845,-453.545,2158.93,-68.7966,-737.539,1882.87,-68.7966,-1142.83,1882.87,-116.03399999999999,-451.81,2243.77,-149.313,-840.441,2060.74,-149.313,-1245.73,2060.74
4,Drop DX,155.954,298.54900000000004,2105.74,164.00400000000002,177.53799999999998,2078.87,157.486,-187.095,2085.83,155.379,-379.041,2057.08,162.439,90.0167,2080.54,331.17,76.2689,2044.25,385.639,-208.97099999999998,2042.18,392.717,-463.775,1915.52,394.13300000000004,-514.736,1890.19,162.439,90.0167,2080.54,-6.793639999999999,92.8643,2134.17,-255.487,22.9441,2266.82,-340.749,121.186,2013.64,-357.80199999999996,140.835,1963.01,265.21299999999997,-450.256,2062.54,223.285,-853.393,1905.38,223.285,-1261.96,1905.38,39.5918,-437.11699999999996,2067.84,-16.1194,-844.965,1928.07,-16.1194,-1253.53,1928.07
2038,Point At DX,372.033,276.539,2169.44,386.80400000000003,151.786,2143.65,382.921,-201.18900000000002,2132.31,376.288,-392.849,2100.43,385.845,64.634,2140.85,544.89,60.3881,2063.44,592.186,-212.048,2022.83,565.356,-437.327,1870.6,559.99,-482.38300000000004,1840.15,385.845,64.634,2140.85,225.84,55.1706,2210.99,62.733000000000004,-171.745,2214.52,-145.114,-324.428,2124.34,-186.683,-354.965,2106.3,483.666,-453.402,2070.85,400.108,-829.7360000000001,1874.53,400.108,-1236.67,1874.53,273.803,-464.721,2126.13,273.803,-897.33,2126.13,273.803,-1304.27,2126.13
6302,No Gesture,100.346,418.95099999999996,1886.51,99.5148,291.775,1870.47,74.298,-65.05,1899.21,66.9898,-265.76,1853.01,93.2621,203.297,1877.6,260.733,183.28900000000002,1871.72,338.94300000000004,-114.839,1878.84,372.05699999999996,-333.211,1717.77,378.68,-376.88599999999997,1685.56,93.2621,203.297,1877.6,-72.5337,201.442,1871.62,-148.101,-96.6628,1849.92,-179.15900000000002,-327.408,1706.69,-185.37,-373.55699999999996,1678.04,181.12099999999998,-328.61199999999997,1838.71,164.515,-751.4739999999999,1718.87,164.515,-1166.73,1718.87,-45.9535,-330.889,1832.51,-35.5278,-720.6489999999999,1628.97,-35.5278,-1135.9,1628.97
701,Drop DX,-30.6491,297.284,2127.65,-42.4376,174.685,2087.78,-68.6964,-178.618,2076.13,-76.557,-362.615,2031.88,-48.7726,89.4503,2084.97,110.615,66.2686,2125.43,167.89,-210.451,2155.39,197.52,-441.889,2036.31,203.446,-488.176,2012.5,-48.7726,89.4503,2084.97,-215.797,98.9188,2059.45,-471.579,112.443,1936.39,-383.14,185.15900000000002,1700.78,-365.45300000000003,199.702,1653.65,25.4169,-440.55300000000005,2037.9,62.4443,-817.454,1846.69,62.4443,-1216.52,1846.69,-187.655,-418.75699999999995,2001.63,-213.80599999999998,-742.2389999999999,1728.39,-213.80599999999998,-1141.31,1728.39
